politica	@lucasferp não me leva a mal não, mas pra black bloc entrar em protesto de categoria e porque eles aceitaram.				
politica	@wemersonta @arnaldobranco protesto e não trabalhar, carro de som, ir pras ruas não baderna, invadir e baderna sim.				
politica	Eu sou estudante do estado do Paraná, no começo do ano ficamos 29 dias d greve fui no protesto em Foz, e acho que isso tudo vai se repetir!				
politica	@milakleye sim até porque, sendo um bando de professor, professor tem o mínimo de orientação pra ser civilizado em um protesto				
politica	@folha Bem no estilo PSDBista de governar, mais um comediante no poder - quero um protesto com os PM do impeachment.				
politica	RT @welingtonfortes: De quem foi a idéia de mandar os PM cobrir o protesto dos professores com Pit bull? Meu Deus				
politica	Genteee que horror essa covardia com os professores. Que pais é esse que diz ser democratico, onde um protesto acaba em judaria.				
politica	Até pq com certeza os governadores vão se sensibilizar com o protesto pacífico do professor herói que mata um leão por dia.				
politica	Quanto o protesto era pedindo intervenção militar tinha paz e selfie com policial, agora quando é ajuste de salário tem porrada				
politica	Fui no protesto lá na frente, cheio das marca das bomba e tiro.				
politica	fico triste vendo essas fotos do protesto no Paraná! :(				
politica	A pessoa faz concurso lá tem o valor que vai receber ,ela passa e fica fazendo protesto para ganhar mais, si acha pouco não faz o concurso				
politica	RT @carolinaw_: sobre a violência no protesto em Curitiba: @BetoRicha miga assim não da pra te defender (nunca deu)				
politica	Os professor falta e depois vão na paulista fazer protesto				
politica	. protesto de coxinha a pm quadruplica o numero de pessoas. De estudantes ou professores nunca tem mais de 100 pessoas.				
politica	Protesto que é protesto é esse dos EUA, devia acontecer isso em Brasília, RJ e em SP. Não no Jd. Tremembé, no Morumbi, em frente ao Palácio.				
politica	protesto no centro aqui na frente da sefaz é quase todos os dias, daí eu pergunto..  vcs não trabalham seus bando de filho da puta?????				
politica	Ontem ouvi de um motorista de taxi....protesto pacífico não é protesto. É marcha para Jesus.....				
politica	"O bom é ciclovia... ""@viatrolebus: Haddad enfrenta protesto por ônibus no meio de sua aula http://t.co/7l4JeAzDLX #SPTrans"""				
politica	RT @LelexDutra: @Estadao: Sob protesto, Temer deixa feira agrícola no interior de SP sem discursar http://t.co/iBq0J8Psnv http://t.co/sT4F				
politica	RT @PaulaFe37171633: Meu protesto é : que haja mais empregos, menos cobranças de impostos na compra de comida, menos aumento das passagens				
politica	Em meio a protesto, Temer deixa evento em SP sem discursar http://t.co/hfV5hBMXmG				
politica	Sob protesto, Temer deixa feira agrícola sem discursar no interior de São Paulo.   Não é hora de impeachment,mas sim de renuncia				
politica	To ouvindo o protesto dos professores aqui de casa				
politica	Protesto de novo, quem é que aguenta? Ta louco  (@ Terminal da Vila Angélica - @transitourbs in Araucária, PR) https://t.co/bPifpaj3vL				
politica	É impressão minha que esses professores já estão fazendo protesto essas horas da madrugada?				
politica	@willian_nog @RodP13 @TV_REVOLTA + no protesto, mas sem máscara, sem se vestir pra batalha, com respeito a população e ao patrimônio.				
politica	RT @SuCidreira: @ReginaSalomo  @RedeGlobo  @twitter @TwitterBrasil  Eta @twitter ! Mas ñ vai adiantar O protesto é pra sempre #GloboGolpist				
politica	@rederecordtv , podia colocar as imagens do protesto contra a sua concorrente #GloboGolpistaRIP, só um pouquinho.. https://t.co/dZOtlwOZVI				
politica	Tomara que amanha tenha protesto				
politica	@alexchina_0_: Protesto dos professores contra Alckmin e Rede Globo reúne 60 mil pessoas no centro de SP: http://t.co/p9J8cXhVYo				
politica	Povo quer exigir que a Globo cubra o protesto contra a Globo sendo que, se a Globo chega num protesto anti-Globo, eles tacam pedra na Globo.				
politica	@freire_roberto com todo o respeito, eu não vejo ação e nem mobilização do congresso. É um jogo para disputar um poder, e o Brasil agoniando				
politica	RT @viviantorigoe: triste demais o tanto de 0 atenção e mobilização em defesa dos professores. estou curiosa pela tv falando dessa barbárie				
politica	@DelsonChavesDal O aparelhamento é muito forte, PT enraizou-se p todo lado, só a mobilização da população pode mudar esse panorâma...				
politica	Dia de mobilização para derrubada do veto do Observatório da violência contra mulher, projeto da Dep.... https://t.co/AdG9JYcN0f				
politica	RT @freire_roberto: Se fosse questão de procurar milhôes brasileiros já tínham achado @maurocels vai depender de muita mobilização popular/				
politica	Precisamos sair do estado da reclamação para o estado da mobilização. - @marlonreis				
politica	Feriado sem manifestação pró impeachment, tô até emocionada.				
politica	Já vamos ter passeata pro impeachment do Lula, semana que vem? Me avisem pra colocar minha camiseta da CBF pra protestar contra corrupção				
politica	"@jornal_cultura o PMDB estaria timidamente reduzindo a credibilidade da presidente p forçar um impeachment e assumir o ""trono""?"				
politica	RT @_pierremichel: Impeachment da Dilma vocês querem, mas do Beto Richa ninguém fala nada?				
politica	RT @jonatasdepaula: Boato de que Beto Richa teria sacado dinheiro do Paraná Previdência antes da lei autorizativa. Se confirmar, impeachmen				
politica	@AecioNeves 4 mandatos de deputado federal, cumpridos com seriedade. Um dos responsáveis pelo impeachment de Collor, homem honesto				
politica	@Tatiweigert @thiagodottori mas aquele ato é passível de impeachment, no que está na lei? Pergunto pois desconheço a lei				
politica	@cunha_edison: PORQUE NÃO EXISTE ATOS DE VANDALISMO NAS NOSSAS MANIFESTAÇÕES DE RUA PELO IMPEACHMENT E FORA DILMA? UAI PQ SOMOS DECENTES				
politica	"ELE SÓ NÃO MANDA FAZER ISSO NAS MANIFESTAÇÕES PRÓ IMPEACHMENT PORQUE A MAIORIA VAI COM CAMISETINHA E BANDEIRINHA ESCRITA ""fora PT e leve..."""				
politica	RT @canaldamancha1: @MichelTemer #FORA #FACÇAOCRIMINOSA #CIROOLIVEIRA #MARIACELIARAIMUNDO #RODRIGOZOGAIB #PROCURAÇOES #DESAPARECERAM43DP @d				
politica	RT @LelexDutra: @veraalmeida52  respeito muito o Aécio Neves, mas acho a posição dele covarde tem zilhões de motivos pro impeachment dessa				
politica	RT @LelexDutra: @folha: Aécio convence tucanos da Câmara a adiar pedido de impeachment. http://t.co/EkJFl4M56e banana.				
politica	Bobagens ditas por Magnoli no #RodaViva  -PT é de direita -Não há motivo para impeachment -O governo de Israel é o maior inimigo de seu país				
politica	"RT @Zoccoli16: Sociól.Cardoso,UERJ:""Quem defende o impeachment hoje quer que essa limpeza acabe!São os corruptos."" http://t.co/S6G5vPN8QK #"				
politica	RT @elianadeolive14: Não é hora de impeachment, dizem juristas - Política - Geral - Estadão Mobile http://t.co/tlcrPgp4tu O povo vai contin				
politica	#Impeachment #já				
politica	Não é hora de impeachment, dizem juristas - Política - Geral - Estadão Mobile http://t.co/tlcrPgp4tu O povo vai continuar sangrando ?				
politica	"RT @letraslimitadas: ""PSDB não está dividido sobre impeachment, diz Alckmin"" http://t.co/qxHzPaFMLH"				
politica	Com as taxas de desemprego nas nuvens, será difícil o PT escapar do impeachment via povo nas ruas				
politica	Já pensou q louco, Xanxerê fazer impeachment da Dilma, enquanto ela estiver la				
politica	@BalestrinDagmar verdade! Qlqr politico q for a favor do impeachment, eu estou dando valor!! Motivos não faltam!!!				
politica	PSDB põe o bloco do Impeachment na rua. O projeto é pedir impeachment ... DOS OUTROS ... Assim como corrupção ...  https://t.co/jSyZ38hMBJ				
politica	Alckmin surtou de vez e põe a culpa do SEU desgoverno no PT.  Histérico. Impeachment com urgência! #GloboGolpistaRIP http://t.co/jXTTbcNAXl				
politica	@g1 PSDB já está contatando a oposição para indicar seus advogados que protocolarão alguns pedidos de impeachment.				
politica	@JornalOGlobo: Há 16 anos, Lula pedia impeachment e governo acusava golpe. http://t.co/b6zfh9NLZ6 http://t.co/VlPteysfHg AGORA INVERTEU!				
politica	Correio Braziliense continua sua campanha infame p/impeachment, veiculando mentiras, calúnias e subvertendo a ordem. Pedem seu próprio fim.				
politica	"RT @pablo_grilo: Há 16 anos Lula pedia impeachment e PSDB acusava ""golpe"" ¯\_()_/¯ http://t.co/WdUv0CApLa"				
politica	Na próxima semana o PSDB vai protocolar na câmara o pedido de impeachment da petralha. Até que enfim!				
politica	O que é o pior? Presidente? Vice? Impeachment?...  https://t.co/zq6knK8mF6				
politica	"RT @paulacfortes: ""@emirsader: E sem a possibilidade do impeachment, o que a oposição vai fazer até perder as eleições de 2018?"""				
politica	RT @ArimateiaMacedo: Marcone Perilo, Tasso Jereissati e Geraldo Alckmin são alguns líderes do PSDB que engrossam o coro anti impeachment. h				
politica	RT @letraslimitadas: Léo Pinheiro, da OAS, começou a explodir no colo de Lula. O impeachment de Dilma politica			Até quarta feira sai pedido de impeachment na câmara http://t.co/eGTZd9BssO	2015-04-26 19:41:22
politica	Depoimentos na reportagem dizem que Lula era contra impeachment. @JornalOGlobo diz no título q Lula pedia impeachment http://t.co/BUrnPqGUCW				
politica	RT @ENICOMARTINS: @MarceloPintoBA @DCM_online  É o próprio governo patrocinando o golpe através de um dos propagadores do impeachment. Quer				
politica	Impeachment quem lembra				
politica	"RT @melosfera: @turquim5 @RodP13 Na @folha : FHC tb ""pedalava"", isso é normal...  Q houve? Desembarque do impeachment, nesse caso?  https:/"				
politica	@JornalOGlobo: Há 16 anos, Lula pedia impeachment e governo acusava golpe.  http://t.co/7hB1eR02fH http://t.co/V4FYgFC4Jf@diImabr				
politica	A folha  hoje  um sociólogo de merda falando contra o impeachment de Dilma a folha em pânico pelo PT #ForaPT http://t.co/e8Vecriiz7				
politica	Impeachment hoje serve a corruptores e corruptos- boa entrevista com o Professor Adalberto Cardoso. http://t.co/OeByF5gcPF				
politica	"RT @galaxyranger81: ""Impeachment interessa às grandes companhias de petróleo"" | Brasil 24/7 http://t.co/tFRnSqs8lt"				
politica	RT @gilmardarosa: Marcha que partiu de São Paulo pra Brasília pelo impeachment da presidenta @dilmabr , os eruditos do bem.#SQN http://t.co				
politica	@folha: Painel: PSDB consulta outros juristas sobre viabilidade de impeachment de Dilma. http://t.co/5RkffTodIV NÃO SABE PERDER!				
politica	Como o PSDB é recalcado! Perderam as eleições presidenciais de 2002, 2006, 2010 e 2014, e ainda insiste no Impeachment! Dá licença mano!				
politica	RT @galaxyranger81: PSDB é a favor da terceirização, contra o Mais Médicos, a favor da abertura do Pré Sal, a favor do impeachment! São con				
politica	Ao brigar pelo impeachment de um governante, precisamos ter em mente que o próximo que assumir poderá exigir mais sacrifícios.				
politica	O impeachment do Collor em 1991 foi influenciado por um série da globo de 1988? Foi isso que eu ouvi Bial?				
politica	RT @PaulaBeiro: Posição do PSDB sobre impeachment será tomada com cautela, diz Aécio Neves http://t.co/rmkTvBYDou http://t.co/eaTPJXtP89#G				
politica	Desculpe @castelodeagoura nesse sentido você está certo. Falta uma direta no pais para disputar eleição. Basta de governar por meio do PT				
politica	Por que os cidadãos brasileiros não pensam em mudança e se indignam na época da eleição?				
politica	Martaxa saiu pois pensa q pode ganhar a eleição. Não pode. O povo não esquece quem lhe enfiou 1 nabo, digo aumentou imposto. Radad idem viu.				
politica	RT @alonsopvt: Em qualquer pais sério não existiria, aqui ganhou a eleição respaldado por 53MI de apoiadores e 39 MI de omissos http://t.co				
politica	As vezes eu leio manchete da @cartacapital e parece que estou lendo a capa da @VEJA... PSOL de olho na eleição dá rasteira até na mãe				
politica	Sindicalistas no Talk Show falam da negociação salarial dos metalúrgicos e eleição sindical. http://t.co/biE9f277g5 http://t.co/a7EtbgVqXe				
politica	@folha Alguém pode dizer a este senhor que ele perdeu  a eleição!				
politica	Época da eleição p gnt era momento de curtir colocar p fuder msm				
politica	RT @villa13013: Enquanto fez um discurso p/ ganhar eleição e pratica bem diferente no governo, #seguranca gov #Sartori tá #Caotica . http:/				
politica	@izzynobre acontece q hj tem mt petista brabo c o partidão e faz volume,+ na eleição os caras voltam que nem marido traído que perdoa mulher				
politica	@adrianafialho6 ele afirmou no programa dele que a Dilma não mentiu na época da eleição				
politica	Explicação p/facistas e TUCANATO vence eleição quem é mais votado tem q aceitar e não pode pregar o ÓDIO Q É CRIME. http://t.co/VWOL2akGtP				
politica	Aqui na eleição deu 90% contra ela, @SenadorCaiado . Nois e caipira mais num e bobo não,  so! https://t.co/cvCGwgXhNq				
politica	Povo de Boa Vista, Roraima.  Lembre bem desses vereadores que zombam da cara de vocês na próxima eleição. Corruptos safados.  #Fantastico				
politica	RT @gomesdudis: To esperando a eleição do primeiro operário presidente e da primeira presidenta no espetáculo da Globo ai :v #50AnosDeGolpe				
politica	Meus pais achando graça do vídeo do Lula na Academia. Logo relacionaram com a eleição. Tremei tucanada, tremei.				
politica	[26/4 00:14] Marcos Mendes: Queria que hj fosse dia de eleição só pra eu lacrar o 13				
politica	Desculpa, mas a eleição de duas lideranças populares para a presidência foram um dos maiores marcos do Brasil na última década				
politica	Beto Fica esse era o slogan do adesivo colado na camisa e nos carros de muitos professores na última eleição... https://t.co/YYmdU98ldG				
politica	A @RedeGlobo tentou manipular o resultado da Eleição Carioca em 1982. Brizola não permitiu. http://t.co/4OUpaO78gs				
politica	@freire_roberto por isso é falta de interesse de todos. À oposição não tem o q eles querem. E q a corrupção está nas entranhas do congresso.				
politica	RT @tadeuveneri: Bom dia, agora no Largo da Ordem manifestação contra  perseguição aos jornalistas ameaçados por matéria s/ corrupção no Go				
politica	@RomarioOnze e o #ForaDilma #ForaPT [O país unido contra o maior esquema de corrupção da história da humanidade]				
politica	@walmirnff @amoaparaiba @infraton Tudo gera corrupção. Um paralelepípedo no chão que custaria 300 reais, o governo cobraria 10mil. +- isso!				
politica	@infraton: Corrupção no Brasil virou cultura http://t.co/aWfFFeHe7L É a mais pura verdade.  Isso acontece todo dia com marginais!				
politica	RT @AnnaLuGama: @turquim5 estão apavorados porque não conseguem tirar o PT do poder. Não estão incomodados com corrupção coisa nenhuma. #Di				
politica	RT @ANTONY_CARLOS: #PT repudia em nota a prisão do tesoureiro PTralha...  E depois fazem propaganda eleitoral dizendo q estão acabando com				
politica	A manifestação Fora Dilma e contra a corrupção , leva as ruae milhares de pessoas e a Globo não usa essa expressão , fala só números frios.				
politica	Uma corrupção sem limites				
politica	Será algo importante para o quadro político no BR @wellingtonmoura e resgatará a esquerda do enxovalhamento que sofre pela corrupção gov.PT				
politica	RT @marisa_lobo: Delegados da PF e movimentos contra corrupção fazem ato de apoio a juiz da Lava Jato http://t.co/9mBPKgQHQX http://t.co/Ff				
politica	O Brasileiro reclama da corrupção e acha que tem direito de pegar a fila do caixa rápido com o carrinho cheio.... https://t.co/3OOfvqICry				
politica	Todas as sujeiras que o PT faz tem o selo PSDB de qualidade. Mesmas práticas. PSDB nunca vai derrubar o PT pela corrupção.				
politica	RT @rosacrossi: Juíz perito em injustiça. ...É corrupção. .pratica tudo http://t.co/PHqpj7IMKo				
politica	@HumanizaRedes Viva a Rachel,fora corrupção,fora DILMA.				
politica	Pt e suas empreiteiras estaladas no brasil, nos Estados e Municípios gerando corrupção.				
politica	RT @Iuri_siviero: @PSDBiloide: DEM(1°) e PSDB(3°) no topo do ranking dos mais corruptos.E ainda organizam marcha contra a corrupçao! #Marc				
politica	E o prêmio? @MirandaSa_ Na corrida louca para tapar os rombos da corrupção,nem Mega-Sena /TmeMania são poupadas:aposta ficará 40% mais cara				
politica	Polícia Civil indicia três auditores da Agefis por corrupção passiva - Cidades DF - Correio Braziliense http://t.co/uIs9UdJ4mr				
politica	De que adianta ser presidente e só fazer parte da corrupção.?				
politica	É justifica roubalheira? #nojo @Estadao: Corrupção no Brasil tem a mesma idade que a escravidão, afirma @Dilmabr http://t.co/zno0QOAHQt				
politica	@valor_economico  Só três?!  Se procurar tem muito mais nesta esfera!  É o país da corrupção!  Fora Dilma  Fora Lula  Fora PT				
politica	Silêncio da presidente vem da crise advinda de sua administração, marcada pela falta de planejamento e por inúmeros escândalos de corrupção.				
politica	Se vc acha que o financiamento público diminuirá a corrupção, saiba que onde ela é menor, o financ. privado é aceito. http://t.co/EVyNDTD5J0				
politica	Dia da Corrupção,imagine esse dia,sendo feriado.Como reagiria o comércio ? O Turismo?Quem sabe :Visite uma torre da Petrobras.Crie p o tema!				
politica	"Teríamos depoimentos fantásticos,para tentar a aprovação deste projeto,quem sabe,por unanimidade.""Dia da Corrupção""A briga por ser o mentor"				
politica	#UmSonhoQueAindaNaoSeRealizou um país sem corrupção /sem Dilma				
politica	"Acho que o Brasil ,de tantos feriados ,já pode solicitar mais um com méritos,por grandes serviços prestados  : ""Dia da Corrupção""."				
politica	@oceguinho ta mais fácil um semestre para o governo e outro semestre para a corrupção #tadificil #mudaBrasil				
politica	Imagine que louco ter aqui no Brasil também pena de morte por tráfico e por corrupção?				
politica	RT @riccsy: Quem defende corruptos é tão culpado das maldades que a corrupção causa na vida tanto quanto corrupto torna-se mais um. Maldito				
politica	@MartaSuplicy_ Parabéns Marta por sair do PT, muita corrupção, VC é digna.				
politica	RT @testandotexto: PT só enriqueceu o processo democrático brasileiro. Hj se discute coisas q antes nem se cogitava. Trata-se corrupção e c				
politica	Brazão é o novo conselheiro do tribunal de contas do estado  vem mais corrupção aí				
politica	E aí a gente fala da corrupção no Brasil né?				
politica	@portaljovempan Lendo as reportagen sobre corrupção e o ex presidente Lula tenho vergonha de ser honesto				
politica	Ainda bem que existem órgãos competentes neste país. Abaixo a corrupção! https://t.co/ENuQ4OQikZ				
politica	RT @HugoAg0g0: PT aumentou gasolina e energia para tapar o furo da corrupção do seu governo. E logo depois presenteou os partidos com 900 m				
politica	Gasto estimado para reconstruir o Nepal após catástrofe 6 bilhões. Rombo estimado da Petrobras 10 bilhões! Corrupção é a pior catástrofe				
politica	E lá vamos nos pagar mais essa conta que a corrupção na Petrobras deixou.  https://t.co/ouhLYFh4Nr				
politica	"PT tb contribuiu p/o longo processo d descobrimento do Brasil. ""Choque"" ao se descobrir q havia muita corrupção no país. #FatoshistoricosPT"				
politica	PT só enriqueceu o processo democrático brasileiro. Hj se discute coisas q antes nem se cogitava. Trata-se corrupção e crescemos mais forte.				
politica	RT @requiaopmdb: Quer ser universal cante a sua aldeia. Comece protestando contra corrupção no nosso estado.Vamos limpar o Brasil começando				
politica	RT @Gilvando_Melo: @JornalismoWando @LeiLoc13 Hélio, o PSDB não roubou pra cassete e agora não está indignado com corrupção?				
politica	@sara1953  Porém nunca foi tão farta e escancarada! O PT institucionalizou a corrupção, privatizado as estatais em benefício próprio!				
politica	É hilário e cômico se ñ fosse trágico ver essa total inversão de valores. O partido mais corrupto do planeta, PSDB, falando apurar corrupção				
politica	@JornalOGlobo gente nada muda nesse Brasil.... pior que os escândalos dr corrupção e continuamos com o mesmo governo, quanto mais no futebol				
politica	Ah, mas na ditadura militar não tinha corrupção! citei Coroa Brasil, AbiAckel e pedras preciosas, escândalo de Itaipu e o velho parou.				
politica	@eduardopflores @ptbrasil A verdade incontestável é que o PT assumiu a chefia da corrupção.  Faz a distribuição do butim.				
politica	@ptbrasil É muito cinismo vcs falarem de corrupção. É tudo farinha do mesmo saco. Mas no PT o roubo é institucional.Feito pelos tesoureiros.				
politica	RT @teresvirmond: Esse deputado Carlos Sampaio deve ser da bancada do narcotráfico e da corrupção. Quer o impedimento da presidenta p/ñ ser				
politica	oh, cabeça dessa corrupção e o Lula e Dilma https://t.co/alWn2mM7il				
politica	Pra que? Ele é mais um vendido pra corrupção do PT, afinal os chefes do petrólão saiu ileso, ele deve encobrir tbm https://t.co/EpMtxyyytY				
politica	No meu  pais é só  festa, corrupção  e gente safada, um dia o povo acorda e meu irmão nn vai sobrar nada				
politica	@MelliRicardo eles fecharam os olhos p a corrupção do PSDB, claro q estão cheios de cartas na manga senão o PSDB não estaria tão apagado!!				
politica	Terceirização eu não só a favor. Isso so vai gerar mais corrupção https://t.co/JCf27wGuWO				
